time,tst-15.1,tst-15.2,tst-15.3,tst-15.4,tst-15.5,tst-15.6,tst-15.7,tst-15.8,tst-15.9,tst-15.10,tst-15.11,tst-15.12,tst-15.13,tst-15.14
957,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933193,0.006797429,0.015347298,0.017544806
958,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933194,0.006797431,0.015347659,0.017545222
959,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933195,0.006797432,0.015348019,0.017545636
960,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933196,0.006797433,0.015348376,0.017546047
961,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933198,0.006797435,0.015348732,0.017546456
962,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933199,0.006797436,0.015349085,0.017546863
963,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.0059332,0.006797438,0.015349437,0.017547267
964,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933201,0.006797439,0.015349786,0.017547669
965,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933203,0.00679744,0.015350134,0.017548069
966,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933204,0.006797442,0.015350479,0.017548466
967,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933205,0.006797443,0.015350823,0.017548861
968,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933206,0.006797444,0.015351164,0.017549254
969,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069946,0.001200122,0.00150067,0.001697766,0.005933207,0.006797446,0.015351504,0.017549645
970,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933209,0.006797447,0.015351842,0.017550034
971,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.00593321,0.006797448,0.015352178,0.01755042
972,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933211,0.00679745,0.015352512,0.017550804
973,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933212,0.006797451,0.015352844,0.017551186
974,0.000416896,0.000434415,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933213,0.006797452,0.015353174,0.017551566
975,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933214,0.006797453,0.015353502,0.017551943
976,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933215,0.006797455,0.015353828,0.017552319
977,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933216,0.006797456,0.015354153,0.017552692
978,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933217,0.006797457,0.015354475,0.017553063
979,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933218,0.006797458,0.015354796,0.017553432
980,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933219,0.006797459,0.015355115,0.017553799
981,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.00593322,0.00679746,0.015355432,0.017554164
982,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933221,0.006797462,0.015355748,0.017554527
983,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933222,0.006797463,0.015356061,0.017554888
984,0.000416896,0.000434414,0.000547899,0.0005885,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933223,0.006797464,0.015356373,0.017555247
985,0.000416896,0.000434414,0.000547899,0.000588501,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933224,0.006797465,0.015356683,0.017555603
986,0.000416896,0.000434414,0.000547899,0.0005885,0.00075812,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933225,0.006797466,0.015356991,0.017555958
987,0.000416896,0.000434414,0.000547899,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933226,0.006797467,0.015357298,0.017556311
988,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933227,0.006797468,0.015357603,0.017556661
989,0.000416896,0.000434414,0.000547899,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933228,0.006797469,0.015357906,0.01755701
990,0.000416896,0.000434414,0.000547899,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933229,0.00679747,0.015358207,0.017557357
991,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.00593323,0.006797471,0.015358507,0.017557701
992,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933231,0.006797472,0.015358804,0.017558044
993,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933232,0.006797473,0.015359101,0.017558385
994,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933233,0.006797474,0.015359395,0.017558724
995,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933234,0.006797476,0.015359688,0.017559061
996,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933235,0.006797477,0.015359979,0.017559396
997,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933236,0.006797477,0.015360269,0.017559729
998,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933236,0.006797478,0.015360556,0.01756006
999,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933237,0.006797479,0.015360843,0.017560389
1000,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933238,0.00679748,0.015361127,0.017560717
1001,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.005933239,0.006797481,0.01536141,0.017561042
1002,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836413,0.001069945,0.001200122,0.00150067,0.001697766,0.00593324,0.006797482,0.015361692,0.017561366
1003,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697766,0.005933241,0.006797483,0.015361971,0.017561688
1004,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697766,0.005933241,0.006797484,0.01536225,0.017562008
1005,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697767,0.005933242,0.006797485,0.015362526,0.017562326
1006,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697767,0.005933243,0.006797486,0.015362801,0.017562643
1007,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697766,0.005933244,0.006797487,0.015363075,0.017562958
1008,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933245,0.006797488,0.015363346,0.01756327
1009,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697767,0.005933245,0.006797489,0.015363617,0.017563581
1010,0.000416896,0.000434414,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200122,0.00150067,0.001697767,0.005933246,0.006797489,0.015363886,0.017563891
1011,0.000416896,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933247,0.00679749,0.015364153,0.017564198
1012,0.000416896,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933248,0.006797491,0.015364419,0.017564504
1013,0.000416896,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933248,0.006797492,0.015364683,0.017564808
1014,0.000416896,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933249,0.006797493,0.015364946,0.017565111
1015,0.000416895,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.00593325,0.006797494,0.015365207,0.017565411
1016,0.000416895,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933251,0.006797495,0.015365467,0.01756571
1017,0.000416895,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933251,0.006797495,0.015365725,0.017566008
1018,0.000416895,0.000434413,0.000547898,0.0005885,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933252,0.006797496,0.015365982,0.017566303
1019,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933253,0.006797497,0.015366237,0.017566597
1020,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933253,0.006797498,0.015366491,0.017566889
1021,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933254,0.006797499,0.015366744,0.01756718
1022,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933255,0.006797499,0.015366995,0.017567469
1023,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933256,0.0067975,0.015367244,0.017567756
1024,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933256,0.006797501,0.015367492,0.017568042
1025,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069945,0.001200121,0.00150067,0.001697767,0.005933257,0.006797502,0.015367739,0.017568326
1026,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933258,0.006797502,0.015367985,0.017568608
1027,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933258,0.006797503,0.015368229,0.017568889
1028,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933259,0.006797504,0.015368471,0.017569168
1029,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.00593326,0.006797505,0.015368712,0.017569445
1030,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.00593326,0.006797505,0.015368952,0.017569722
1031,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933261,0.006797506,0.015369191,0.017569996
1032,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933261,0.006797507,0.015369428,0.017570269
1033,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933262,0.006797507,0.015369664,0.01757054
1034,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933263,0.006797508,0.015369898,0.01757081
1035,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933263,0.006797509,0.015370131,0.017571078
1036,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933264,0.006797509,0.015370363,0.017571345
1037,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933265,0.00679751,0.015370593,0.01757161
1038,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933265,0.006797511,0.015370822,0.017571874
1039,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933266,0.006797511,0.01537105,0.017572136
1040,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933266,0.006797512,0.015371277,0.017572397
1041,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933267,0.006797513,0.015371502,0.017572656
1042,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933267,0.006797513,0.015371726,0.017572914
1043,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933268,0.006797514,0.015371949,0.01757317
1044,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933269,0.006797515,0.01537217,0.017573425
1045,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933269,0.006797515,0.01537239,0.017573679
1046,0.000416895,0.000434413,0.000547898,0.000588499,0.000758119,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.00593327,0.006797516,0.015372609,0.017573931
1047,0.000416895,0.000434413,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.00593327,0.006797517,0.015372827,0.017574181
1048,0.000416895,0.000434413,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933271,0.006797517,0.015373043,0.01757443
1049,0.000416895,0.000434413,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933271,0.006797518,0.015373259,0.017574678
1050,0.000416895,0.000434413,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933272,0.006797518,0.015373473,0.017574924
1051,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933272,0.006797519,0.015373685,0.017575169
1052,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933273,0.00679752,0.015373897,0.017575413
1053,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933273,0.00679752,0.015374107,0.017575655
1054,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933274,0.006797521,0.015374316,0.017575896
1055,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933274,0.006797521,0.015374524,0.017576135
1056,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933275,0.006797522,0.015374731,0.017576373
1057,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933275,0.006797522,0.015374937,0.01757661
1058,0.000416895,0.000434412,0.000547898,0.000588499,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933276,0.006797523,0.015375141,0.017576845
1059,0.000416895,0.000434412,0.000547898,0.000588498,0.000758118,0.000836412,0.001069944,0.001200121,0.00150067,0.001697767,0.005933276,0.006797523,0.015375344,0.017577079
